GrainID,EquivalentDiameter,AspectRatio
1,9.34047165771217,4.32833876976463
2,9.78215582744825,6.32244001329386
3,16.1340386783803,11.4159558484482
4,10.5272394279673,5.0867963305653
5,12.140940358892,4.86088919971112
6,13.6748382524647,8.26835827908438
7,11.1063696631232,1.37789282260513
8,20.466695490516,10.8601979182075
9,14.5287921197628,6.49869752416345
10,14.2735995185319,1.36385079296477
11,11.1831882588867,1.37022807642389
12,7.48182610973902,1.10241585147596
13,11.9202992073372,1.02420694122507
14,10.6541701974583,1.20942707328343
15,10.713019834332,1.06890731257518
16,15.0686070876653,1.78059657564603
17,9.09689179150417,1.63703116313312
18,16.5069492676006,4.78254251344687
19,9.20771228422169,1.36870012272991
20,11.6911408520785,5.14462283414143
21,9.73026682812494,2.76466606157942
22,19.7972894868697,2.82606246869747
23,14.062701237254,1.14219495351644
24,11.9022341695299,1.30897572215802
25,13.5239150004296,2.99691820969544
26,15.2994068057652,1.18485914236007
27,14.311317984795,1.11884571336651
28,8.54459489819156,1.43952910572916
29,9.08002445943653,2.02134521894936
30,13.3410497892571,1.57400952969732
31,7.65140925338209,1.7045761497202
32,18.3560483455649,1.64642817424183
33,16.729841334879,1.10813936243899
34,14.2857437211865,1.23978381178303
35,17.2020506573196,1.39791392690133
36,15.7558908887875,1.02444040183064
37,12.1001607268515,1.18619078479757
38,12.5866434881344,1.4778228518624
39,13.6456642665745,1.22127039781364
40,18.6839828762898,1.36834950046955
41,9.30030891617164,1.56269221424767
42,16.4954214904371,1.14250370549717
43,14.0377080449547,1.3090952292075
44,12.6216157982318,2.83633984304195
45,8.52433517136989,2.13183263690339
46,12.4040027885128,1.97258279803432
47,10.8594873371171,1.59274378229224
48,15.63431943309,1.35632395073304
49,18.2902710138101,1.45468711346442
50,14.6052894171387,1.58981382889865
51,13.4469660697469,1.35818154988571
52,13.7143335801738,1.63516478945052
53,9.71114342389421,1.78110395308396
54,11.8625874480749,1.59121525628073
55,17.3082918686394,1.26284596546661
56,17.3854779865409,1.20683826035399
57,22.1356704019075,1.65647144362119
58,24.3528798469095,1.60920034051839
59,17.9034343752505,1.26487907309009
60,14.5426319542035,1.74041569814516
61,15.0021818868008,1.686193396286
62,12.1046214450942,1.73532879923337
63,19.8481606821837,1.39805912344087
64,18.8815836906573,1.15604323642451
65,11.058714553131,1.85370716039878
66,12.8635620970794,1.8568049233634
67,14.1907397369821,1.3100842804368
68,22.7373190030938,2.27284383971895
69,11.1262076770227,1.61348972270077
70,16.6288790315671,1.29813884409082
71,24.5548996272669,1.88023896056366
72,14.7100486994532,3.03456831567315
73,16.1601861542972,1.39904817605131
74,22.2150434803799,1.22852022316691
75,21.2294877029334,1.3711404927455
76,26.6064342392492,2.00780948217045
77,16.4347331392316,1.21262707637941
78,17.4094535057884,1.20564610593439
79,23.5773362146231,1.08400936453348
80,8.6684199812936,1.85514367332976
81,8.88472314112771,1.40169980889166
82,10.0963392993359,1.59984879742411
83,29.4117002911731,1.81861764567101
84,34.8404970692308,2.02683095669957
85,24.4080594608409,1.26543784776579
86,15.9265433193188,1.30337409797318
87,23.6002654072911,1.88403409260711
88,18.4405328702058,1.52148795806353
89,21.0327334245988,1.36184502903727
90,16.1887454472297,1.72810251403535
91,17.6041615872081,1.38875572656644
92,11.7331685080853,1.99955715793204
93,26.924942865658,1.55702285673898
94,8.84038810502575,1.15092585140871
95,12.539273103772,1.43183457244911
96,14.9259955777812,1.46654798380521
97,22.9967660642479,1.30557723912465
98,10.0209218640706,1.02046697990121
99,15.8098767074904,1.41349925279455
100,17.8749791633145,1.32272765334965
101,27.4034401992107,1.32735406284085
102,25.2480631758056,1.19068492095558
103,11.7230287081527,2.06628936247358
104,17.9912335583203,1.46667578250806
105,18.1986816720773,1.42055401629363
106,12.4608010368697,2.39981064052387
107,17.6618267285519,1.12400506912915
108,11.6429047348843,2.0024201893476
109,12.0470105899574,1.61267966751638
110,17.7287435804853,1.29708513120153
111,14.3554666440831,1.37401739816896
112,16.2550528971758,2.267642727689
113,27.6028114799639,1.07102173935232
114,20.8087681581825,1.27342750328207
115,14.6601946529997,2.10977996687726
116,29.3112773133891,1.23280078122305
117,19.0804880038062,1.52605388601014
118,33.9447737533412,2.15573310465405
119,19.8704463612995,1.49488262682303
120,9.14343679339254,1.69899963413346
121,15.7990008174242,1.24010199791887
122,12.2110021614984,1.79096550034385
123,15.181225223556,1.11329144954198
124,9.03205322828839,1.40058167511415
125,29.0963634105494,1.14755162080971
126,24.6658524028754,1.06916991685676
127,12.854630971426,1.35796502659238
128,12.8607507486646,1.52883417349204
129,11.4249936955334,1.28158614057269
130,21.4391566640603,1.06007566484171
131,27.4033751512654,1.21471931384786
132,12.8691631640088,1.77735171597461
133,17.1159163905978,1.19681148587158
134,17.9431589620036,1.1911553904521
135,12.8740695160745,1.58760310456311
136,26.1337779477986,1.57914945983006
137,12.1024123325953,1.33641447522581
138,27.6783474580644,1.7000957693882
139,15.5959799200956,1.05088610462294
140,22.6760757404567,3.17072798112735
141,16.4303631103245,1.27638089768588
142,16.0143839332932,1.63335872758181
143,14.4076302023927,1.48832759149339
144,16.9582437860461,1.5225773682484
145,29.0336849441738,1.74425425004841
146,21.1701494276398,1.30720049198521
147,9.26384864914358,1.13877384126928
148,10.5191328480419,1.45216086267519
149,8.66324817306657,1.77531795983101
150,12.4216251064426,1.60586324513921
151,12.5415270922948,2.12170746672734
152,13.1669616872496,1.427533272333
153,14.368711373862,2.02409020922326
154,16.5188543941326,1.57621374554799
155,19.8291121201134,1.25260586198893
156,22.1137444954218,1.75473304705562
157,16.9689769525674,1.30803835015089
158,31.2986753411644,2.49630017393568
159,10.6963679302025,1.26464790554118
160,33.590784601997,1.30841695766775
161,30.6180733269029,1.50412149148216
162,8.73286747655623,1.38429862618063
163,11.3120785324789,1.13133123074391
164,31.2916449955088,1.73447960839586
165,15.3051979259636,1.47422345608762
166,18.5017576263556,1.81708725181796
167,23.0179061694569,1.82700917350265
168,12.9182216792223,1.18602216089381
169,37.2325869154578,1.29871658667746
170,13.8150848919769,1.11740791228028
171,23.8145753154073,1.68714334681233
172,8.21658406030382,1.59470389589678
173,20.3119282818291,1.61392542405847
174,13.0088954507648,1.33655119136801
175,17.2857376532504,1.62408508722709
176,13.9070340526329,1.12862639007632
177,24.252141902207,1.15421226649447
178,14.8199448612979,1.55704785177074
179,11.8032991568003,1.43039504579261
180,22.6816787209426,1.80325100053462
181,25.2869041246973,1.12941371192758
182,13.9025105673065,1.58287747238147
183,12.3483043936564,1.28171924083385
184,23.9519576249369,1.26978137778332
185,19.3841353548504,1.60324722146464
186,9.09837529148387,2.19971161415727
187,14.5319817058149,1.31514514544991
188,30.4529866226709,2.97986188125776
189,22.3669799305395,1.64848149533657
190,9.47510676386981,1.82464892586755
191,16.9431458120971,1.59434412543249
192,12.7114204468543,1.41011656393768
193,17.9914034055112,1.12773394411822
194,12.2319216310964,1.35670992170841
195,23.6660577105407,2.09432413494386
196,13.7227979815065,1.57525507638276
197,13.8281290134131,1.17944847335969
198,14.186970859243,2.03132948607954
199,21.236119907278,1.23602862119743
200,12.4833623018492,1.80448052520565
201,10.8889700458646,1.72956747554218
202,10.2226917915645,1.50911569246795
203,11.3992212134562,1.93736543171559
204,21.4607513279212,1.4654804262101
205,24.6373626205136,1.4824258251337
206,23.8295941651835,1.53850615469418
207,12.60803034866,1.44093595945926
208,9.67807331883342,2.17242952143669
209,9.99242031190479,1.30720024410951
210,16.6277611015972,1.89104072537615
211,11.6153139404428,1.49462720716879
212,31.462206016645,1.13495207614688
213,8.89589403396126,1.43328206654047
214,8.44443868155957,1.62967606168603
215,19.9055040264414,1.16124771984869
216,12.5173008748627,1.33053797222365
217,7.65260728197808,1.09667655546952
218,24.8374171728792,2.00789987674764
219,9.19528638416303,2.1849880819005
220,11.6452228841825,1.22471987636962
221,19.9703476538122,1.92111767827578
222,18.5422604000679,1.19079385346712
223,19.4200840549255,2.04534150907774
224,9.64684340188597,1.77787656289869
225,16.1126065442742,1.34731871859803
226,15.9050237103587,1.59291359164631
227,16.6043898752558,1.40367448685224
228,16.4585154778321,1.55594346833912
229,16.4102956447699,1.80166097387741
230,15.5323841319958,1.17091163475267
231,13.538782095705,1.16923117554181
232,22.5945805909758,1.59971915534597
233,13.1663621362602,1.72252318395295
234,17.3938541453104,1.37719311830142
235,25.3267311956924,1.15128065270948
236,17.4377629691847,2.00503339353689
237,10.8831688077001,1.23656764524539
238,18.6309034854915,1.48873847006344
239,10.0871796288863,1.41030576061341
240,9.30419614702755,1.86329535360948
241,13.0711123216328,1.8178797781182
242,14.2238986057225,1.1871934640375
243,11.7650506750818,1.62787599902701
244,16.1562777637272,1.38240739363914
245,11.407930120854,1.69682573366116
246,14.4298829094155,1.56751285238022
247,15.0301121611492,1.62729662524102
248,19.4758113489869,1.89780701373261
249,10.3024910975776,1.68514445666833
250,16.9993383061812,1.64354983284133
251,14.3803148542051,1.52273088751908
252,11.6905527429654,1.20831941321618
253,33.120171780646,1.42728216323544
254,18.1565149241186,1.37949152962599
255,19.5119826727341,1.1404758685948
256,23.6519255484569,1.76668946619572
257,19.993898171332,1.70037705313279
258,21.9522389712198,1.82242192683765
259,13.0932637629243,1.27617227635092
260,25.4155277962068,1.54517377168297
261,11.9362250260538,1.10740104267645
262,13.370336116034,1.63806460498865
263,14.9653368833268,1.19483600929518
264,16.7653754928616,1.64509825177087
265,9.13014251201094,1.74629824690811
266,15.7749344679677,1.34292076279719
267,20.9129911766387,1.50567669103632
268,25.9452430274157,1.49242875437953
269,21.2164211162794,1.23445992764522
270,11.80334230532,3.14210426223836
271,17.7865059102982,1.24089068354267
272,19.0074122599213,1.20840203743429
273,18.575849291651,1.17531547889769
274,13.4163855910101,1.29565279850834
275,8.29103035988985,1.37914317497216
276,8.94764125238102,1.49179754302416
277,23.976546552608,1.95520131385137
278,9.99333769764698,1.5216523339041
279,12.2357516001174,1.12151113384491
280,25.7128571735637,1.38405728235545
281,10.213894753795,2.44156002211325
282,16.3050282069108,1.16237001628624
283,16.5330460576034,1.16309558772022
284,13.3768862452022,1.57975582954426
285,19.8183988949638,1.49752350282392
286,19.381336988091,1.67903164061149
287,19.762864519342,1.07435338671718
288,22.9712835739012,1.52554855657342
289,10.3475261284589,1.7497403832837
290,49.0866104066965,1.14103428341901
291,10.8727047263456,1.33182612068424
292,9.37008669321652,2.51163458149538
293,10.6731070537122,1.62983546154507
294,7.46731289808786,1.81208713541531
295,12.0500117908941,1.40700321570747
296,22.3246674295793,1.19356065194472
297,13.5814671530382,1.44732093450852
298,13.5841293440249,1.47919613634092
299,20.7021016908964,1.53570356987578
300,10.0017686063484,2.04870143501686
301,23.2321734336352,1.2104486761415
302,18.8346595323652,1.3527702299511
303,18.3240577738744,1.53498591479071
304,13.2136621213419,1.43161661841915
305,13.7816075970428,1.45407941883016
306,22.8852097749597,1.72618710574057
307,14.2590521116887,1.59398541354922
308,19.3799442230686,1.31267349873208
309,13.9786642544581,1.38969956799346
310,19.0021865965374,1.66803463218594
311,31.673729846209,1.4813419967411
312,15.222834496242,1.46521574710503
313,18.5753694862984,1.35822478499174
314,9.05162671082243,1.49501166520334
315,13.1826756606331,1.61360813210488
316,15.8993870038809,1.31685578425506
317,33.733275948292,1.50798091578259
318,9.87132511580151,1.04879740399066
319,15.4535883429347,1.22425039238947
320,12.992187326092,1.39775866513008
321,15.1117060943276,1.21157438873526
322,27.7342561549718,1.64004095795205
323,14.164696090874,1.76736478488982
324,22.4398050240728,1.95243398986366
325,22.1411111072536,1.69575005784132
326,18.9463699463249,1.36027069817902
327,14.1837755025037,1.39990313137875
328,11.0126800739389,1.13138967743168
329,10.4707750099834,1.68727148323587
330,8.8867578619855,1.4302821349717
331,21.7668055768481,1.5576731659016
332,11.5835912168113,1.34719371539384
333,14.4589715705845,1.69026211381838
334,10.6246830610972,1.38950992369443
335,18.9153643180026,1.40544184653289
336,29.3268328762627,1.18818226352127
337,24.7866457070842,1.8095991649743
338,14.7753399599444,1.33990762378023
339,15.9181149388395,1.33963029066821
340,35.4924954247269,1.96885263250709
341,13.7330002964057,1.15072307629064
342,19.6870315277739,2.31314565147197
343,15.5466736885122,1.34458450937377
344,24.6313360870426,1.9906274518693
345,13.6352285244458,1.71049168459887
346,20.208272264496,1.57855237839457
347,14.220299683427,1.60197464852437
